transcript_id,freeenergy,length
NM_002314,-783.9,1944
NM_001100878,-1126.3,2160
NM_001243351,-544.8,1920
NM_001244812,-503.9,1806
NM_018645,-346.4,675
NM_001193343,-128.9,384
NM_181552,-1688.3,4518
NM_007021,-276.5,639
NM_207380,-735.9,1605
NM_001178002,-1512.1,3792
NM_003411,-657.6,2406
NM_017495,-300.1,720
NM_000447,-528,1347
NM_001008895,-725.6,2280
NM_183425,-160.9,366
NM_016100,-146.5,537
NM_012486,-529,1344
NM_001199747,-86.2,321
NM_001100917,-154,747
NM_181528,-86.9,336
NM_006068,-573,2391
NM_016292,-834.6,2115
NM_001278513,-579,1980
NM_020869,-760.5,2673
NM_018158,-728.3,2391
NM_021723,-810.9,2721
NM_003068,-220,807
NM_001244813,-455.2,1734
NM_032435,-1188.97,3111
NM_018339,-135.7,468
NM_000343,-708,1995
NM_001242535,-396.7,1350
NM_152900,-1064.3,3378
NM_024311,-396.7,1350
NM_004272,-240.1,1065
NM_017849,-282,717
NM_001242536,-341.9,1194
NM_001242537,-341.9,1194
NM_022766,-630.8,1614
NM_002519,-1028.2,4284
NM_000444,-622.5,2250
NM_001193304,-282,717
NM_015844,-681.8,1650
NM_016351,-780.4,2613
NM_015846,-758.9,1818
NM_015847,-682.6,1671
NM_001144994,-529.1,888
NM_178812,-538.6,1749
NM_002384,-621.1,1512
NM_003973,-178,648
NM_015845,-732.2,1761
NM_080651,-166.6,537
NM_031486,-635.54,2559
NM_001194,-1314.7,2670
NM_016044,-355.6,945
NM_001242589,-196.6,678
NM_001282986,-134.3,432
NM_001007101,-609.74,2451
NM_184234,-419.4,1593
NM_004902,-420.4,1575
NM_001242599,-405.7,1527
NM_006538,-117.9,417
NM_001242600,-406.7,1509
NM_001146221,-259.6,1023
NM_078481,-951.5,2508
NM_001244814,-566.5,2034
NM_001784,-856.9,2229
NM_001170553,-372.9,1272
NM_001025160,-905.4,2361
NM_016602,-528.6,1089
NM_001178079,-987.6,2544
NM_022744,-612.2,1407
NM_001261458,-636.94,2565
NM_001277077,-130.5,675
NM_001277842,-135.9,555
NM_138621,-192.1,597
NM_001024074,-38.7,156
NM_016466,-221.2,552
NM_001286768,-178.1,678
NM_207506,-167,606
NM_001261459,-609.74,2451
NM_001101676,-141.4,486
NM_001034996,-178,648
NM_006221,-197.3,492
NM_212558,-276.7,708
NM_138730,-50.2,234
NM_016531,-296.1,1038
NM_001261460,-609.74,2451
NM_001162371,-157.9,360
NM_001270377,-206.1,687
NM_024942,-396.2,1338
NM_001126336,-620.3,1968
NM_001170721,-920,1983
NM_004646,-1614.5,3726
NM_001243879,-154.9,567
NM_003813,-684.04,2169
NM_024993,-405.5,1557
NM_001142749,-933.47,3090
NM_001244815,-524.1,2040
NM_002137,-271.9,1026
NM_031243,-283.4,1062
NM_025073,-178.8,624
NM_001282272,-443.1,1470
NM_001102396,-183.8,636
NM_025079,-779.9,1800
NM_002634,-305.5,819
NM_025128,-724.2,1656
NM_001242696,-156.7,432
NM_025130,-1058.2,2754
NM_001017989,-246.7,543
NM_003608,-244.6,1014
NM_025133,-629.7,2532
NM_001258249,-1193.9,4335
NM_005028,-353.6,1221
NM_017922,-481.5,2010
NM_001190274,-728.8,2784
NM_006207,-382.9,1128
NM_001039570,-473.5,1377
NM_003111,-713.07,2346
NM_001618,-1052.4,3045
NM_001286137,-185.8,609
NM_013249,-490,1821
NM_001166169,-366.3,1017
NM_001166017,-263.4,1167
NM_002589,-1258.3,3210
NM_024516,-333.9,765
NM_138409,-166.5,618
NM_033411,-247.3,879
NM_001039891,-445.4,1746
NM_152293,-479,1263
NM_175767,-235.4,990
NM_001282611,-524.9,1458
NM_032354,-143.6,441
NM_183065,-136.9,423
NM_001102575,-792.8,1875
NM_001204255,-311.8,1008
NM_001146291,-433.8,1728
NM_032714,-323.8,705
NM_001198805,-207.1,828
NM_000380,-218.2,822
NM_033288,-595.2,2457
NM_001184701,-340.8,1194
NM_001102603,-595.2,2457
NM_153209,-1319.9,2997
NM_001286524,-84.9,312
NM_001258251,-1135.9,4092
NM_183243,-691.8,1692
NM_001102605,-724.5,1770
NM_020119,-846,2709
NM_004938,-1506.1,4293
NM_203301,-621.5,1668
NM_033103,-756,2061
NM_001206651,-297.4,1185
NM_018100,-537.6,1923
NM_052890,-739,1731
NM_001145001,-386.6,1044
NM_058229,-337.5,1068
NM_152339,-647.7,1275
NM_052928,-837.7,2415
NM_004711,-288.24,702
NM_145731,-223.5,576
NM_014397,-335,942
NM_001102651,-522.2,1617
NM_001166170,-335,942
NM_001190981,-644.2,2574
NM_001256062,-112.7,318
NM_018953,-230,669
NM_001012507,-69.1,267
NM_015910,-681,2241
NM_001102657,-672.7,2811
NM_001288729,-1506.1,4293
NM_001242463,-242.8,789
NM_001032386,-636.9,1638
NM_003241,-669.2,2055
NM_001198806,-207.1,828
NM_001248000,-180,807
NM_016475,-223.1,936
NM_145799,-391.8,1284
NM_001166168,-335,942
NM_002933,-166.4,471
NM_198235,-166.4,471
NM_001001852,-490.8,981
NM_031918,-358.8,759
NM_001243645,-97.9,450
NM_001284201,-228.3,978
NM_181661,-319.9,1248
NM_015575,-1200.3,3900
NM_016282,-208.7,684
NM_001103146,-1200.3,3900
NM_001103148,-1193.1,3882
NM_014291,-562.4,1260
NM_003044,-685.5,1845
NM_001284202,-226.3,960
NM_007350,-530.1,1206
NM_015243,-662.8,2592
NM_152761,-228.2,999
NM_174923,-358.5,852
NM_001102658,-110.5,411
NM_001199852,-165.8,564
NM_023926,-757.8,1533
NM_198457,-529.8,2169
NM_001338,-323.5,1098
NM_001171690,-595,1338
NM_003410,-694.8,2418
NM_001195200,-329.1,771
NM_031448,-184.8,426
NM_031283,-651,1767
NM_138360,-1744.75,4119
NM_001207063,-217,759
NM_001161528,-504.4,2583
NM_001258353,-993.6,2919
NM_001168364,-286,723
NM_175073,-317.6,1029
NM_003070,-1524.1,4773
NM_017802,-1170.5,2568
NM_017858,-205.3,906
NM_001198807,-128.5,480
NM_006148,-277.3,786
NM_017905,-702.7,2034
NM_001258211,-207.1,843
NM_001199856,-125.5,474
NM_001178084,-694.8,2418
NM_020980,-291.2,888
NM_001166171,-386.6,1044
NM_000047,-640.6,1770
NM_001278539,-90.9,405
NM_001114726,-576.3,1290
NM_001283041,-824.8,3378
NM_017938,-285.1,1050
NM_001258354,-986,2889
NM_001080836,-39.7,267
NM_001174164,-1384.2,2700
NM_182488,-271.3,1113
NM_017998,-279,585
NM_005606,-422.8,1302
NM_003203,-602.3,2346
NM_000275,-940.9,2517
NM_001635,-683.2,2088
NM_000050,-439.9,1239
NM_020428,-739.7,2121
NM_001039886,-685.8,2712
NM_015483,-532.1,1872
NM_001104587,-842,2706
NM_001104588,-842,2706
NM_001104589,-842,2706
NM_001104590,-842,2706
NM_006825,-812.1,1809
NM_152270,-842,2706
NM_001195082,-218.2,453
NM_014924,-463.5,1479
NM_005938,-570.8,1518
NM_018028,-847.3,2085
NM_178820,-358.5,852
NM_018257,-327.1,1086
NM_001104925,-294.9,1005
NM_001080501,-257.8,609
NM_199337,-243.1,660
NM_080764,-374.7,1632
NM_001170931,-491.1,1353
NM_001272036,-662.1,1482
NM_175874,-176.6,738
NM_001191035,-45.3,261
NM_016023,-231.1,972
NM_001042590,-602.4,1419
NM_022492,-639.1,1560
NM_025152,-328.7,960
NM_001105198,-390.3,936
NM_030577,-390.3,936
NM_001105199,-390.3,936
NM_001191036,-45.3,261
NM_005466,-169.4,741
NM_001286389,-293.7,702
NM_014730,-335.4,879
NM_001167867,-306.2,792
NM_182703,-692.7,1569
NM_032045,-516.4,1479
NM_020348,-1275.7,2856
NM_001550,-370.4,1356
NM_174902,-401.2,1038
NM_013359,-521.7,1854
NM_001259,-337.7,981
NM_014504,-418.2,1476
NM_001304264,-272.1,675
NM_152435,-441.3,1281
NM_001101340,-178.5,462
NM_032134,-1904,4992
NM_022783,-420.6,1230
NM_001007245,-370.4,1356
NM_015885,-1286.74,4668
NM_005446,-536.7,1326
NM_022101,-197.3,669
NM_001197079,-314.2,1206
NM_002888,-259.7,687
NM_005415,-644.6,2040
NM_001057,-432,1197
NM_000458,-571.7,1674
NM_001165923,-550.2,1596
NM_001170569,-138.9,522
NM_198471,-1301,2466
NM_000179,-1246.9,4083
NM_018390,-405.4,972
NM_005261,-305.2,891
NM_145755,-1388.4,3963
NM_145027,-647.8,2445
NM_139075,-923.2,2259
NM_198542,-408.6,1329
NM_001170570,-186.1,627
NM_173565,-732.9,2613
NM_182762,-675.7,2559
NM_001304336,-112.4,309
NM_017594,-224.1,600
NM_001304340,-743.8,2406
NM_020131,-704.7,1806
NM_012239,-505.4,1200
NM_001017524,-302.6,774
NM_173631,-361,1209
NM_006095,-966.7,3495
NM_181702,-305.2,891
NM_001105529,-934.2,3450
NM_144693,-329.8,1209
NM_001304350,-243,996
NM_014265,-647.4,2328
NM_001304351,-638.2,2265
NM_001177317,-833.9,1800
NM_001105530,-445.1,1428
NM_006367,-445.1,1428
NM_138286,-377.4,1938
NM_002593,-535.6,1350
NM_001171192,-596.3,1773
NM_198580,-898.8,1941
NM_032309,-128.9,333
NM_007001,-291.9,1014
NM_001304354,-79.5,219
NM_005070,-1599.8,3699
NM_004176,-1580,3444
NM_001145076,-777.5,2772
NM_201574,-1636.6,3780
NM_019063,-814.8,2946
NM_002692,-425.3,1584
NM_020699,-537.3,1782
NM_001195250,-291.7,909
NM_020924,-329.2,1326
NM_001171876,-754.5,3006
NM_001197330,-406.6,1506
NM_080834,-555.8,1719
NM_014520,-1659.6,3987
NM_001105538,-1657.2,3999
NM_024053,-225.3,543
NM_032865,-827.2,2148
NM_001002876,-122.6,324
NM_001105540,-1474,3354
NM_001110215,-72.5,177
NM_001304371,-150.4,399
NM_001146273,-482.6,987
NM_001031741,-410.2,1425
NM_018490,-856.3,2856
NM_153215,-190.9,495
NM_005382,-853,2751
NM_001002030,-240.7,906
NM_138638,-109.3,501
NM_018479,-117.9,438
NM_001105544,-169.9,681
NM_001105545,-50.5,213
NM_001304392,-452.4,939
NM_002996,-535.4,1194
NM_021914,-109.3,501
NM_014660,-666.3,2667
NM_001190972,-71.4,354
NM_007086,-884,3390
NM_022897,-897.7,3267
NM_014305,-263.5,1053
NM_001166393,-297.44,1248
NM_001008396,-773.7,3021
NM_001145536,-261.9,573
NM_005628,-740.4,1626
NM_001304437,-296.7,1074
NM_198920,-345.1,1170
NM_001304444,-658.5,1974
NM_002022,-480.7,1677
NM_001304449,-487.6,1770
NM_001304450,-180.6,642
NM_002631,-501,1452
NM_017653,-534.9,2010
NM_001304451,-482.4,1386
NM_001304452,-488.4,1413
NM_173582,-511.6,1869
NM_018335,-1132.84,2784
NM_024602,-1075.8,2586
NM_017908,-640.6,1353
NM_001304453,-414.8,915
NM_019052,-1042.4,2349
NM_001105563,-1107.9,2508
NM_001394,-520.6,1185
NM_001304464,-56.9,255
NM_001136019,-502.5,1098
NM_003741,-1428.5,2868
NM_001304473,-868,1758
NM_057158,-353.3,912
NM_003867,-242.1,651
NM_018319,-566.3,1827
NM_183238,-479.3,1926
NM_001252006,-199.1,858
NM_032611,-204.1,522
NM_001267827,-908.04,2436
NM_001144995,-658.6,1260
NM_001164715,-502.3,2019
NM_001252007,-160.3,717
NM_007079,-165.4,447
NM_018473,-110.9,423
NM_139241,-616.6,2301
NM_001267828,-908.04,2436
NM_001203258,-463.5,1293
NM_012460,-52.4,270
NM_000270,-293.5,870
NM_001304489,-38.1,186
NM_001304490,-36.6,183
NM_153347,-275.9,723
NM_001304491,-36.6,183
NM_145911,-532.3,1932
NM_001160094,-87.9,354
NM_002621,-627.2,1410
NM_022087,-566.3,1827
NM_053064,-59.3,216
NM_001989,-589.6,1224
NM_001304521,-650.6,1593
NM_006252,-457.8,1659
NM_002225,-507.3,1281
NM_001304525,-204.6,525
NM_023080,-248.8,690
NM_080473,-564.5,1194
NM_001008744,-566.3,1827
NM_001109891,-392.4,1008
NM_032814,-493.3,1263
NM_033140,-480.7,1599
NM_001243774,-59.3,216
NM_017643,-518.9,1887
NM_006310,-836.8,2760
NM_018073,-515.9,1458
NM_004885,-474.3,1569
NM_007155,-424.4,1122
NM_001110354,-501.4,1275
NM_005811,-536.6,1224
NM_173854,-628.7,1542
NM_001042415,-384.7,1515
NM_024770,-317,1224
NM_001110514,-763.4,1797
NM_005824,-265.4,942
NM_004438,-962.9,2961
NM_001024596,-491.1,1470
NM_024561,-609.8,2595
NM_001110798,-302.6,1290
NM_173174,-1115.9,3030
NM_001271774,-1061.5,2658
NM_005631,-1013.7,2364
NM_001799,-281.4,1041
NM_001261,-416,1119
NM_004103,-1115.9,3030
NM_001271775,-1121.9,2742
NM_005596,-314.3,1263
NM_001144068,-444.8,1347
NM_173176,-1115.9,3030
NM_005813,-722.9,2673
NM_016170,-441.4,855
NM_003048,-781.7,2439
NM_001190737,-374.9,1485
NM_001143936,-184.3,474
NM_020309,-717,1683
NM_130786,-673.7,1488
NM_007344,-749,2718
NM_017807,-371.7,1008
NM_001077494,-1164.5,2703
NM_145648,-715.8,1734
NM_145032,-548.5,2208
NM_005708,-564.8,1668
NM_001166579,-339.3,759
NM_001126106,-504.5,1536
NM_152419,-648.6,1908
NM_017420,-841,2346
NM_003379,-592,1761
NM_001111077,-592,1761
NM_153280,-1208.5,3177
NM_003334,-1208.5,3177
NM_019851,-245.2,636
NM_006036,-537.7,2184
NM_014580,-684.1,1434
NM_001042385,-489.8,1998
NM_024825,-648.8,1539
NM_138761,-238,579
NM_138763,-166.8,432
NM_001042386,-490.8,1986
NM_004324,-267,657
NM_002553,-305.2,1308
NM_001146254,-647.8,1533
NM_001271711,-592.5,1236
NM_145025,-276.8,1266
NM_001807,-946.5,2271
NM_181747,-239.4,975
NM_001112704,-488.3,1005
NM_000487,-685.4,1530
NM_000710,-384,1062
NM_001085425,-685.4,1530
NM_000268,-555.9,1788
NM_016418,-548.5,1773
NM_001219,-256.6,948
NM_181828,-506.2,1647
NM_181829,-511,1650
NM_181830,-469.8,1524
NM_021210,-135.7,438
NM_181832,-548.5,1773
NM_001085426,-685.4,1530
NM_181831,-469.8,1524
NM_004519,-984.2,2619
NM_001134875,-652.3,1281
NM_000262,-450.8,1236
NM_004776,-353.9,1167
NM_144489,-367.2,936
NM_001012993,-252.7,720
NM_032873,-650.15,1950
NM_006003,-288.9,825
NM_052839,-898.5,2034
NM_004976,-613.8,1536
NM_003034,-354.8,1071
NM_001085428,-567.6,1272
NM_001199672,-255.7,972
NM_001199673,-178.3,675
NM_015711,-2058.1,4683
NM_014252,-297.3,906
NM_022098,-470.5,1524
NM_001134876,-604.7,1182
NM_001113202,-157,648
NM_032482,-1971.4,4614
NM_001113207,-149.8,348
NM_016946,-288.9,900
NM_144702,-644.9,1680
NM_001286273,-90.2,417
NM_001258,-352,918
NM_014742,-648.4,1929
NM_001077653,-458.2,1344
NM_013296,-555.9,2055
NM_144970,-324.3,960
NM_001397,-820.3,2313
NM_016083,-480.3,1419
NM_001855,-1702.2,4167
NM_133367,-391.2,1065
NM_005178,-595.9,1365
NM_004496,-630.7,1419
NM_152637,-289.5,735
NM_145061,-275.6,1239
NM_173642,-444,1176
NM_001463,-346.4,978
NM_001113407,-432.8,1236
NM_001013632,-377.7,666
NM_001201366,-117.6,456
NM_002764,-296.1,957
NM_000317,-111.3,438
NM_003258,-273.2,705
NM_001024674,-99.3,351
NM_001031740,-340.5,753
NM_001113482,-545.5,1374
NM_001113490,-1148.7,3255
NM_006640,-653.4,1707
NM_006630,-593.1,2103
NM_020951,-434.5,1692
NM_001113491,-679.2,1761
NM_001113492,-461.3,1269
NM_001282916,-867.4,2538
NM_001113495,-559.5,1425
NM_016848,-716.2,1785
NM_001113496,-331.4,1008
NM_024322,-279.8,903
NM_001144824,-593.1,2103
NM_001145649,-434.5,1692
NM_001023563,-635.3,1884
NM_001145078,-481,1485
NM_000370,-264.4,837
NM_016357,-644,2280
NM_001113546,-644.8,2283
NM_001272011,-323,1170
NM_001113547,-506.6,1803
NM_024430,-264.2,1005
NM_080548,-698.5,1794
NM_002831,-699.1,1788
NM_001184735,-201.4,585
NM_005536,-220.5,834
NM_181725,-367.3,1137
NM_018364,-807.6,2409
NM_001144878,-286.5,1011
NM_001143981,-428.6,1377
NM_139318,-893.6,2967
NM_018354,-333.9,771
NM_015722,-292.5,654
NM_001144879,-148.1,597
NM_004117,-387.2,1374
NM_001145639,-224,501
NM_024665,-426.2,1545
NM_001304759,-140.1,426
NM_000606,-262.4,609
NM_012269,-411.8,1446
NM_001169109,-360.6,801
NM_001237,-372.4,1299
NM_182746,-826.7,2592
NM_001169110,-360.6,801
NM_138777,-215.2,789
NM_001114090,-722.8,1857
NM_004705,-613.4,2286
NM_021239,-585.6,2532
NM_015453,-412.4,1524
NM_001114092,-412.4,1524
NM_001146683,-266.3,654
NM_001173512,-178.3,633
NM_172210,-492.4,1317
NM_172212,-641.7,1665
NM_153035,-164.4,627
NM_001039693,-255.5,948
NM_018451,-1038.2,4017
NM_014415,-890,3162
NM_001304777,-199.3,717
NM_016041,-201,720
NM_001008777,-341.3,1359
NM_020807,-726.1,1749
NM_001171603,-537.7,2184
NM_001002814,-1427.1,3852
NM_080628,-282.7,648
NM_001184970,-509.5,1461
NM_198053,-170.6,495
NM_000734,-170.4,492
NM_001164814,-1374.1,3987
NM_004395,-806.4,1950
NM_080881,-802.6,1956
NM_025151,-721.4,1950
NM_004956,-375.1,1434
NM_001100409,-749.7,3318
NM_001029859,-267.9,783
NM_015571,-754.7,3339
NM_021916,-433.8,1341
NM_001005851,-638.5,2502
NM_030786,-528.5,1449
NM_001164815,-1337,3906
NM_018346,-631.5,1329
NM_152511,-162.8,567
NM_152376,-272,843
NM_001164816,-635.2,1845
NM_006732,-405.1,1017
NM_021061,-575.7,1683
NM_030791,-500.4,1326
NM_001114171,-360.7,909
NM_018145,-574.6,1413
NM_001145668,-64.3,246
NM_001164817,-582.5,1752
NM_006845,-717.7,2178
NM_001171606,-537.7,2184
NM_001163149,-359.1,1380
NM_001144955,-189.3,915
NM_020374,-399.2,1659
NM_001193502,-244.7,504
NM_001024630,-519.6,1566
NM_175075,-218.5,558
NM_001441,-790.2,1740
NM_173649,-105.2,534
NM_005141,-413.5,1476
NM_001256113,-213.6,597
NM_001033723,-402.4,1239
NM_032932,-754.8,1914
NM_018199,-508.9,1491
NM_153046,-1337.7,4149
NM_006915,-317.1,1053
NM_004433,-428.7,1116
NM_001114309,-428.7,1116
NM_003998,-935.3,2910
NM_000834,-1586.6,4455
NM_001077665,-695.6,2061
NM_000416,-381.9,1470
NM_198476,-440.1,1056
NM_001008528,-298,615
NM_003443,-1016.2,2412
NM_001165412,-934.4,2907
NM_004888,-108.3,357
NM_198530,-257.3,513
NM_014009,-542,1296
NM_001193360,-643,1866
NM_000201,-670.3,1599
NM_002162,-702.9,1644
NM_207344,-254.9,624
NM_001146695,-747.4,2442
NM_017560,-904.4,1980
NM_181787,-550.3,2172
NM_001244567,-229.4,588
NM_020880,-544.9,1800
NM_213597,-430.3,1479
NM_001304949,-327.5,984
NM_001196,-229.4,588
NM_001193362,-643,1866
NM_001304952,-350.7,1017
NM_001304953,-266.7,795
NM_001304954,-266.7,795
NM_001166109,-720.9,2334
NM_197967,-112.1,300
NM_001283056,-264.7,1011
NM_002263,-795.8,2022
NM_002286,-727.2,1578
NM_014109,-1095.7,4173
NM_001278243,-164.7,642
NM_207435,-128.5,408
NM_003628,-1100.7,3579
NM_001304970,-778.3,2550
NM_001304971,-865.7,2742
NM_001827,-49.6,240
NM_001333,-328.7,1005
NM_006558,-304.7,1041
NM_138432,-458.6,990
NM_006832,-543.9,2043
NM_014496,-616,2238
NM_001039842,-211.5,444
NM_001304994,-182.2,414
NM_001244569,-112.1,300
NM_001278244,-164.7,642
NM_001008388,-97.4,408
NM_001283057,-221.4,888
NM_001001683,-116.4,354
NM_001244570,-112.1,300
NM_006294,-65.6,336
NM_001278245,-164.7,642
NM_001042550,-864,3594
NM_004452,-608.4,1527
NM_182633,-335,1332
NM_130897,-66.2,291
NM_001134999,-550.3,2064
NM_030972,-542.9,2118
NM_152570,-552.9,1821
NM_001161499,-542.9,2118
NM_001305049,-142.8,582
NM_001305050,-225.6,774
NM_001305051,-143.1,579
NM_001305052,-143.1,579
NM_004949,-672.3,2544
NM_001942,-868.1,3150
NM_001305066,-148.5,438
NM_001258282,-552.9,1821
NM_007250,-315.7,1080
NM_001161500,-542.9,2118
NM_001145306,-337.7,981
NM_025000,-445.9,1563
NM_024025,-268,636
NM_000411,-738.42,2181
NM_001305116,-268,636
NM_001171617,-479.1,1917
NM_153208,-257.9,864
NM_001305121,-159.7,600
NM_148898,-609.3,2223
NM_001305134,-332.6,1041
NM_020677,-345.5,900
NM_024309,-545,1290
NM_017698,-137,447
NM_016192,-350.5,1125
NM_001305145,-171.1,528
NM_001161527,-385.7,969
NM_002357,-201.6,666
NM_001242784,-738.42,2181
NM_001042551,-864,3594
NM_001305207,-75.7,279
NM_014916,-1545.9,4512
NM_001305208,-73.9,282
NM_001282456,-202.2,765
NM_004838,-471.3,1086
NM_001024678,-782.2,1542
NM_032018,-415,1470
NM_001010984,-236.7,753
NM_001261462,-202.5,624
NM_016131,-135.5,603
NM_007137,-522.2,1986
NM_001102420,-164.7,642
NM_001145722,-471.3,1086
NM_001242786,-690.6,1755
NM_006444,-864,3594
NM_001102421,-164.7,642
NM_005919,-487.5,1098
NM_001204064,-90.9,318
NM_025072,-535.6,1134
NM_001195536,-121.7,516
NM_001199706,-426.2,1554
NM_002055,-539.8,1299
NM_024884,-453,1392
NM_021625,-1036.8,2616
NM_001131019,-517.8,1296
NM_001018056,-799,2538
NM_001114617,-619.3,1338
NM_000143,-453.5,1533
NM_198216,-320.1,723
NM_003091,-302.9,696
NM_003378,-947.4,1848
NM_015125,-2166.7,4827
NM_001275,-573.6,1374
NM_003020,-208.5,636
NM_001025248,-301.3,759
NM_013271,-435.2,783
NM_001271983,-144.6,369
NM_001272093,-195.6,492
NM_001127458,-144.9,609
NM_012337,-537.9,1656
NM_001201380,-1406.9,3867
NM_001127206,-343.1,951
NM_001017964,-500.7,972
NM_001242480,-87.2,363
NM_001305039,-483.4,2001
NM_001207052,-523.5,1044
NM_019095,-330.2,906
NM_001288819,-500.4,1461
NM_001286836,-95.9,342
NM_001286268,-343.1,951
NM_001286267,-413.4,1113
NM_002134,-343.1,951
NM_133458,-506.4,1911
NM_022787,-249.3,840
NM_001286269,-343.1,951
NM_144580,-480.1,1221
NM_001297779,-133.2,483
NM_033449,-900.8,2073
NM_001305035,-483.4,2001
NM_001079533,-506.2,1476
NM_001127204,-343.1,951
NM_003435,-370.7,1284
NM_014241,-281.3,867
NM_001286271,-320.3,864
NM_001305036,-483.4,2001
NM_030594,-565,1686
NM_001256604,-430.8,1074
NM_138778,-554.1,1359
NM_001079535,-500.4,1461
NM_002884,-135.3,555
NM_001305033,-593.4,2358
NM_001256608,-409.7,996
NM_001256609,-348.6,978
NM_001008723,-700.8,2619
NM_001242713,-94.1,309
NM_001242739,-334.9,948
NM_015911,-302.9,855
NM_001242767,-1051.1,2940
NM_001242768,-924,2742
NM_001242769,-324.9,828
NM_001130413,-1136.8,2409
NM_003449,-647.8,1620
NM_001242783,-647.8,1620
NM_001242788,-805.5,1953
NM_001519,-840.9,2034
NM_001242789,-508.5,1320
NM_001242790,-290.2,627
NM_014669,-849.6,2460
NM_001242796,-689.1,2091
NM_206894,-503.6,1911
NM_004839,-317.4,1032
NM_199330,-332.2,1065
NM_017702,-234.7,594
NM_001242816,-556.5,1326
NM_001242818,-567.5,1356
NM_001242819,-541.1,1305
NM_001242821,-234.7,594
NM_001242822,-234.7,594
NM_031244,-324.3,900
NM_001242828,-271.7,981
NM_001242830,-213.9,789
NM_001242831,-62.2,267
NM_022910,-455.7,1116
NM_001242834,-434.6,1074
NM_001242835,-425.3,1059
NM_001242836,-411.2,1020
NM_057161,-412,1149
NM_001242884,-918.6,2166
NM_003780,-431.8,1119
NM_001005417,-431.8,1119
NM_181746,-358.9,1143
NM_001243036,-503.3,1464
NM_001126105,-504.5,1536
NM_022377,-304.8,714
NM_001243094,-158.1,693
NM_002350,-450.6,1539
NM_002663,-1076.1,2802
NM_001243108,-1057.2,2769
NM_002503,-475.7,1071
NM_001305544,-956.9,2352
NM_001305545,-802.9,1971
NM_152485,-285.1,810
NM_001199252,-355.1,1686
NM_001012410,-355.1,1686
NM_001199251,-322.69,1584
NM_001012409,-322.69,1584
NM_001199254,-202.9,930
NM_001012412,-202.9,930
NM_001199256,-190.1,879
NM_001199253,-175,828
NM_138484,-190.1,879
NM_001012411,-175,828
NM_001199255,-162.2,777
NM_001012413,-162.2,777
NM_004536,-1236.6,4212
NM_001243755,-127.7,309
NM_001305630,-52,183
NM_024033,-183.7,474
NM_001243753,-59,210
NM_001243749,-59,210
NM_001243754,-127.7,309
NM_152268,-523.2,1428
NM_001243751,-59,210
NM_138623,-93.6,330
NM_001280539,-697.3,2517
NM_001098637,-754.9,1500
NM_001166271,-1496.5,3834
NM_006259,-657.8,2289
NM_001278713,-226.6,903
NM_001193388,-922.1,2052
NM_001304331,-1509.5,3624
NM_006180,-838.4,2517
NM_001204107,-76.2,258
NM_018179,-974.8,3813
NM_001289824,-1037.8,2385
NM_024423,-681,2520
NM_001303449,-689.7,2634
NM_138626,-129.8,408
NM_001010881,-2162.6,4350
NM_001009932,-351.8,909
NM_001282775,-376.01,1434
NM_001204111,-55.6,228
NM_001286811,-308,717
NM_181808,-816.2,2703
NM_177996,-859.2,2340
NM_001204108,-173,519
NM_001204106,-96.5,327
NM_001304430,-218.44,957
NM_001282483,-231.8,849
NM_001304803,-183.1,576
NM_199320,-886.1,2529
NM_001287442,-886.1,2529
NM_031850,-300.3,1185
NM_001304814,-248.5,600
NM_001278195,-400.9,942
NM_001009934,-351.8,909
NM_001289823,-1037.8,2385
NM_001302109,-465.2,1614
NM_001282939,-917.12,3672
NM_001278667,-157.9,714
NM_001304433,-2179.2,4812
NM_152534,-998.1,3519
NM_183419,-697.3,2517
NM_001287443,-886.1,2529
NM_001242338,-1199.4,4362
NM_001292043,-1216.5,4035
NM_138625,-67.1,228
NM_138622,-167.1,510
NM_001282937,-955.82,3813
NM_004835,-300.3,1185
NM_000253,-818.3,2685
NM_001162530,-889,2271
NM_030816,-477.6,1626
NM_001271441,-549.3,1128
NM_015330,-952.5,3354
NM_001271985,-232.2,822
NM_004928,-359.8,771
NM_001284405,-145.8,597
NM_001145468,-952.5,3354
NM_005023,-313.6,1134
NM_001256313,-265.6,1143
NM_007254,-689.1,1566
NM_005204,-432.3,1404
NM_001254733,-165.5,552
NM_012154,-934.5,2580
NM_001286837,-146.7,510
NM_178544,-643.3,2511
NM_031307,-402.5,1446
NM_001271442,-303.8,645
NM_033058,-501.8,1623
NM_020862,-1137.6,2316
NM_206966,-81.3,264
NM_002936,-286.2,861
NM_001284404,-160.6,651
NM_001271440,-358.1,768
NM_022467,-523.3,1275
NM_032549,-176.1,528
NM_205846,-147.6,534
NM_006281,-347.4,1476
NM_001271836,-856.3,1893
NM_182960,-162.7,570
NM_032172,-1420.2,3951
NM_024754,-313.6,1167
NM_001244134,-432.3,1404
NM_138492,-109.4,447
NM_003151,-601.3,2247
NM_021167,-277.6,810
NM_022456,-375.9,1383
NM_175624,-320.5,1188
NM_001254732,-915.2,3237
NM_175625,-331.5,1236
NM_001305654,-282,531
NM_001282531,-878.1,3309
NM_181442,-878.1,3309
NM_001282532,-878.1,3309
NM_001278795,-390.8,1128
NM_001318809,-255.1,882
NM_001318759,-463.5,1332
NM_001318815,-80.2,264
NM_001318818,-195.8,513
NM_001318807,-231.5,660
