"","transcript_id","freeenergy","length"
"31180","NONHSAT018040.2","-2686.70","7792.0000"
"31181","NONHSAT022132.2","-1997.70","7276.0000"
"31182","NONHSAT022137.2","-1964.20","7176.0000"
"31183","NONHSAT022145.2","-1977.10","7285.0000"
"31184","NONHSAT023390.2","-2530.00","7804.0000"
"31185","NONHSAT023506.2","-3094.90","8078.0000"
"31186","NONHSAT024534.2","-3837.10","8145.0000"
"31187","NONHSAT033305.2","-2154.70","7541.0000"
"31188","NONHSAT035380.2","-2850.30","7169.0000"
"31189","NONHSAT037938.2","-3354.10","7572.0000"
"31190","NONHSAT038177.2","-2153.60","7775.0000"
"31191","NONHSAT040983.2","-1812.20","7203.0000"
"31192","NONHSAT041000.2","-2290.70","7844.0000"
"31193","NONHSAT041927.2","-2201.40","7481.0000"
"31194","NONHSAT044053.2","-2891.20","7961.0000"
"31195","NONHSAT046944.2","-3008.90","8471.0000"
"31196","NONHSAT047364.2","-3012.80","7299.0000"
"31197","NONHSAT047700.2","-2251.47","7336.0000"
"31198","NONHSAT047701.2","-2383.67","7486.0000"
"31199","NONHSAT047967.2","-2315.50","7309.0000"
"31200","NONHSAT053521.2","-3897.90","8302.0000"
"31201","NONHSAT054034.2","-3375.50","7747.0000"
"31202","NONHSAT054126.2","-2175.00","7238.0000"
"31203","NONHSAT054246.2","-2505.80","8061.0000"
"31204","NONHSAT056218.2","-3596.90","8088.0000"
"31205","NONHSAT068045.2","-2872.50","7103.0000"
"31206","NONHSAT068126.2","-2763.20","8412.0000"
"31207","NONHSAT069847.2","-2243.50","7220.0000"
"31208","NONHSAT070434.2","-3062.80","7357.0000"
"31209","NONHSAT072494.2","-2753.70","7395.0000"
"31210","NONHSAT075168.2","-2046.90","8344.0000"
"31211","NONHSAT075981.2","-2081.87","8245.0000"
"31212","NONHSAT076575.2","-2234.19","7826.0000"
"31213","NONHSAT079171.2","-2002.20","7781.0000"
"31214","NONHSAT079750.2","-2652.50","7175.0000"
"31215","NONHSAT080846.2","-3348.60","7638.0000"
"31216","NONHSAT082933.2","-3001.40","7538.0000"
"31217","NONHSAT083648.2","-3042.90","7712.0000"
"31218","NONHSAT083949.2","-2951.67","7739.0000"
"31219","NONHSAT084578.2","-2492.20","7277.0000"
"31220","NONHSAT084775.2","-3316.50","7605.0000"
"31221","NONHSAT084831.2","-2160.80","7527.0000"
"31222","NONHSAT084833.2","-2176.00","7597.0000"
"31223","NONHSAT084838.2","-2281.60","8348.0000"
"31224","NONHSAT086710.2","-3945.20","8119.0000"
"31225","NONHSAT091545.2","-2597.20","7728.0000"
"31226","NONHSAT092081.2","-2148.71","7793.0000"
"31227","NONHSAT093069.2","-2010.30","8441.0000"
"31228","NONHSAT094182.2","-2686.00","8218.0000"
"31229","NONHSAT094275.2","-2591.50","7120.0000"
"31230","NONHSAT094619.2","-3231.84","8025.0000"
"31231","NONHSAT099020.2","-1882.80","7369.0000"
"31232","NONHSAT099223.2","-2513.57","8121.0000"
"31233","NONHSAT099604.2","-2727.80","7492.0000"
"31234","NONHSAT100798.2","-1865.40","7284.0000"
"31235","NONHSAT101047.2","-2013.60","7478.0000"
"31236","NONHSAT102436.2","-2101.70","7184.0000"
"31237","NONHSAT102744.2","-2586.32","8403.0000"
"31238","NONHSAT106655.2","-2821.80","8467.0000"
"31239","NONHSAT106656.2","-2753.30","8217.0000"
"31240","NONHSAT112121.2","-2254.30","7664.0000"
"31241","NONHSAT112123.2","-2063.80","7090.0000"
"31242","NONHSAT114644.2","-2431.40","8387.0000"
"31243","NONHSAT114817.2","-2046.47","7657.0000"
"31244","NONHSAT116067.2","-2292.20","7692.0000"
"31245","NONHSAT116229.2","-2987.20","8362.0000"
"31246","NONHSAT118645.2","-3411.47","7257.0000"
"31247","NONHSAT118746.2","-2516.50","7158.0000"
"31248","NONHSAT121200.2","-2960.30","7092.0000"
"31249","NONHSAT122706.2","-2217.40","7489.0000"
"31250","NONHSAT123136.2","-1872.89","7174.0000"
"31251","NONHSAT124073.2","-2867.70","7059.0000"
"31252","NONHSAT124376.2","-2800.10","7964.0000"
"31253","NONHSAT124614.2","-2382.80","7224.0000"
"31254","NONHSAT124878.2","-2279.30","8111.0000"
"31255","NONHSAT125817.2","-2391.00","7970.0000"
"31256","NONHSAT126909.2","-1884.00","7041.0000"
"31257","NONHSAT133392.2","-2692.60","8206.0000"
"31258","NONHSAT134530.2","-2539.80","7911.0000"
"31259","NONHSAT135863.2","-2383.00","8205.0000"
"31260","NONHSAT136468.2","-2276.00","7619.0000"
"31261","NONHSAT136831.2","-2064.37","7538.0000"
"31262","NONHSAT137582.2","-2427.10","8356.0000"
"31263","NONHSAT141130.2","-2500.90","7430.0000"
"31264","NONHSAT144274.2","-3199.10","7675.0000"
"31265","NONHSAT144275.2","-3224.50","7722.0000"
"31266","NONHSAT145456.2","-1875.76","7722.0000"
"31267","NONHSAT145754.2","-2206.00","8029.0000"
"31268","NONHSAT147816.2","-2890.40","8336.0000"
"31269","NONHSAT148291.1","-2694.60","7931.0000"
"31270","NONHSAT149092.1","-2675.90","7482.0000"
"31271","NONHSAT150544.1","-1857.20","7006.0000"
"31272","NONHSAT151214.1","-3288.50","7635.0000"
"31273","NONHSAT151255.1","-2872.50","8403.0000"
"31274","NONHSAT153306.1","-2710.10","7439.0000"
"31275","NONHSAT155255.1","-2169.90","8256.0000"
"31276","NONHSAT155393.1","-2076.00","7063.0000"
"31277","NONHSAT155545.1","-1855.60","7125.0000"
"31278","NONHSAT157799.1","-3185.80","7836.0000"
"31279","NONHSAT159824.1","-1769.50","7385.0000"
"31280","NONHSAT160244.1","-2126.90","7949.0000"
"31281","NONHSAT160853.1","-2142.10","7340.0000"
"31282","NONHSAT162819.1","-2793.60","8127.0000"
"31283","NONHSAT166303.1","-2059.50","7646.0000"
"31284","NONHSAT167321.1","-2755.70","7579.0000"
"31285","NONHSAT170547.1","-2290.70","7844.0000"
"31286","NONHSAT170965.1","-2485.80","7450.0000"
"31287","NONHSAT172636.1","-2518.70","8334.0000"
"31288","NONHSAT174951.1","-2997.40","7321.0000"
"31289","NONHSAT176535.1","-2283.60","7479.0000"
"31290","NONHSAT181777.1","-2115.14","7623.0000"
"31291","NONHSAT181808.1","-2228.50","8047.0000"
"31292","NONHSAT182459.1","-2324.91","8281.0000"
"31293","NONHSAT182501.1","-2378.97","8179.0000"
"31294","NONHSAT182898.1","-2411.01","7574.0000"
"31295","NONHSAT183824.1","-2362.50","7573.0000"
"31296","NONHSAT186083.1","-2342.30","7987.0000"
"31297","NONHSAT186094.1","-2089.55","7465.0000"
"31298","NONHSAT186352.1","-2055.05","7802.0000"
"31299","NONHSAT191039.1","-3002.27","7372.0000"
"31300","NONHSAT192987.1","-3435.82","8228.0000"
"31301","NONHSAT193481.1","-2452.10","7520.0000"
"31302","NONHSAT193899.1","-3405.60","8152.0000"
"31303","NONHSAT194084.1","-2495.90","7030.0000"
"31304","NONHSAT194152.1","-1731.50","7117.0000"
"31305","NONHSAT195124.1","-2075.55","7911.0000"
"31306","NONHSAT198172.1","-3565.30","7265.0000"
"31307","NONHSAT198577.1","-1909.90","7700.0000"
"31308","NONHSAT198855.1","-2209.40","7761.0000"
"31309","NONHSAT198879.1","-2982.50","7879.0000"
"31310","NONHSAT199646.1","-4176.60","8046.0000"
"31311","NONHSAT200150.1","-2321.10","7455.0000"
"31312","NONHSAT202417.1","-1658.04","7265.0000"
"31313","NONHSAT203495.1","-2830.70","7813.0000"
"31314","NONHSAT204392.1","-2116.50","7961.0000"
"31315","NONHSAT205015.1","-2617.50","7138.0000"
"31316","NONHSAT207772.1","-2081.50","7457.0000"
"31317","NONHSAT208005.1","-2015.77","8407.0000"
"31318","NONHSAT211647.1","-2134.40","7630.0000"
"31319","NONHSAT213339.1","-2190.90","7154.0000"
"31320","NONHSAT214897.1","-3466.30","7793.0000"
"31321","NONHSAT215613.1","-2341.60","7200.0000"
"31322","NONHSAT215617.1","-2747.50","8347.0000"
"31323","NONHSAT216378.1","-2429.84","7005.0000"
"31324","NONHSAT216983.1","-2574.51","7679.0000"
"31325","NONHSAT217809.1","-3240.30","7117.0000"
"31326","NONHSAT219607.1","-1746.70","7211.0000"
"31327","NONHSAT219905.1","-2370.50","7563.0000"
"31328","NONHSAT221485.1","-3577.20","8014.0000"
"31329","NONHSAT221496.1","-3955.80","8333.0000"
"31330","NONHSAT222559.1","-2313.90","7712.0000"
"31331","NONHSAT223108.1","-2581.60","7320.0000"
"31332","NONHSAT224670.1","-3439.70","7132.0000"
"31333","NONHSAT224900.1","-2444.04","8324.0000"
"31334","NONHSAT224976.1","-3003.17","7038.0000"
"31335","NONHSAT225134.1","-1985.50","7890.0000"
"31336","NONHSAT225180.1","-2304.70","7078.0000"
"31337","NONHSAT225339.1","-2829.60","7984.0000"
"31338","NONHSAT225347.1","-2435.00","8425.0000"
"31339","NONHSAT225379.1","-2549.30","7791.0000"
"31340","NONHSAT225380.1","-2764.60","8235.0000"
"31341","NONHSAT225390.1","-2680.10","7830.0000"
"31342","NONHSAT225437.1","-2527.70","8056.0000"
"31343","NONHSAT225537.1","-2442.10","7375.0000"
"31344","NONHSAT225538.1","-2538.10","7581.0000"
"31345","NONHSAT225880.1","-1757.00","7058.0000"
"31346","NONHSAT225886.1","-2229.60","7398.0000"
"31347","NONHSAT225891.1","-2641.70","7440.0000"
"31348","NONHSAT226035.1","-2974.70","7283.0000"
"31349","NONHSAT226238.1","-3678.70","8030.0000"
"31350","NONHSAT226241.1","-3321.00","7240.0000"
"31351","NONHSAT226311.1","-3368.20","8226.0000"
"31352","NONHSAT226377.1","-2419.50","7192.0000"
"31353","NONHSAT226556.1","-2851.70","7034.0000"
"31354","NONHSAT226616.1","-3033.30","7716.0000"
"31355","NONHSAT226847.1","-2128.40","7131.0000"
"31356","NONHSAT227195.1","-3057.08","7379.0000"
"31357","NONHSAT227196.1","-3130.28","7638.0000"
"31358","NONHSAT227309.1","-1821.70","7453.0000"
"31359","NONHSAT227608.1","-2396.00","7003.0000"
"31360","NONHSAT227664.1","-2861.60","7547.0000"
"31361","NONHSAT227726.1","-2482.50","7564.0000"
"31362","NONHSAT227756.1","-2701.70","8101.0000"
"31363","NONHSAT227786.1","-2614.04","7315.0000"
"31364","NONHSAT227789.1","-2651.70","7707.0000"
"31365","NONHSAT227792.1","-2811.30","8107.0000"
"31366","NONHSAT227936.1","-1933.30","7324.0000"
"31367","NONHSAT228051.1","-2207.80","7668.0000"
"31368","NONHSAT228154.1","-2339.00","7736.0000"
"31369","NONHSAT228155.1","-2229.10","7353.0000"
"31370","NONHSAT228177.1","-2042.50","7061.0000"
"31371","NONHSAT228189.1","-2801.70","8445.0000"
"31372","NONHSAT228204.1","-3841.50","8035.0000"
"31373","NONHSAT228334.1","-3362.80","8113.0000"
"31374","NONHSAT228335.1","-3173.90","7958.0000"
"31375","NONHSAT228337.1","-3171.00","7916.0000"
"31376","NONHSAT228386.1","-3066.40","7978.0000"
"31377","NONHSAT228487.1","-3260.27","8116.0000"
"31378","NONHSAT228492.1","-1833.89","7224.0000"
"31379","NONHSAT228643.1","-2932.50","7750.0000"
"31380","NONHSAT228710.1","-1862.40","7332.0000"
"31381","NONHSAT228713.1","-1926.10","7026.0000"
"31382","NONHSAT228715.1","-2183.10","8344.0000"
"31383","NONHSAT229047.1","-2275.71","8258.0000"
"31384","NONHSAT229048.1","-2263.91","8208.0000"
"31385","NONHSAT229133.1","-2786.50","8203.0000"
"31386","NONHSAT229171.1","-1944.40","7254.0000"
"31387","NONHSAT229228.1","-2216.70","8224.0000"
"31388","NONHSAT229229.1","-2082.40","7730.0000"
"31389","NONHSAT229230.1","-2130.30","7935.0000"
"31390","NONHSAT229231.1","-2097.40","7831.0000"
"31391","NONHSAT229310.1","-1966.82","7783.0000"
"31392","NONHSAT229379.1","-2650.60","7483.0000"
"31393","NONHSAT229380.1","-2655.40","7486.0000"
"31394","NONHSAT229395.1","-2545.20","7851.0000"
"31395","NONHSAT229410.1","-2720.10","8271.0000"
"31396","NONHSAT229411.1","-2666.20","8117.0000"
"31397","NONHSAT229478.1","-2523.10","7242.0000"
"31398","NONHSAT229518.1","-3117.30","8245.0000"
"31399","NONHSAT229586.1","-2744.74","8169.0000"
"31400","NONHSAT229694.1","-2214.50","8431.0000"
"31401","NONHSAT229772.1","-2935.40","7661.0000"
"31402","NONHSAT229786.1","-3106.80","8402.0000"
"31403","NONHSAT229871.1","-1993.20","7293.0000"
"31404","NONHSAT230038.1","-2317.00","8078.0000"
"31405","NONHSAT230142.1","-2597.60","7757.0000"
"31406","NONHSAT230246.1","-2788.70","7104.0000"
"31407","NONHSAT230302.1","-2323.07","7717.0000"
"31408","NONHSAT230489.1","-3495.80","8155.0000"
"31409","NONHSAT230554.1","-3340.20","8193.0000"
"31410","NONHSAT230574.1","-2907.90","7017.0000"
"31411","NONHSAT230671.1","-2308.76","7343.0000"
"31412","NONHSAT230672.1","-2252.40","7148.0000"
"31413","NONHSAT230829.1","-2379.20","7018.0000"
"31414","NONHSAT230871.1","-1623.98","7061.0000"
"31415","NONHSAT230918.1","-3210.77","8062.0000"
"31416","NONHSAT231109.1","-2034.30","8133.0000"
"31417","NONHSAT231116.1","-1751.10","7094.0000"
"31418","NONHSAT231246.1","-3159.14","7344.0000"
"31419","NONHSAT231493.1","-2693.20","7294.0000"
"31420","NONHSAT231753.1","-2894.00","7595.0000"
"31421","NONHSAT231839.1","-3622.80","7333.0000"
"31422","NONHSAT231883.1","-2374.10","8131.0000"
"31423","NONHSAT231884.1","-1924.30","7157.0000"
"31424","NONHSAT231992.1","-2101.40","7025.0000"
"31425","NONHSAT232034.1","-1978.60","7206.0000"
"31426","NONHSAT232215.1","-2063.24","7981.0000"
"31427","NONHSAT232496.1","-2541.20","7240.0000"
"31428","NONHSAT232550.1","-3126.70","7147.0000"
"31429","NONHSAT232598.1","-2100.44","7286.0000"
"31430","NONHSAT232601.1","-2284.20","8139.0000"
"31431","NONHSAT232631.1","-2059.10","8403.0000"
"31432","NONHSAT232751.1","-3222.40","7327.0000"
"31433","NONHSAT232868.1","-2526.88","8001.0000"
"31434","NONHSAT232911.1","-2286.00","8209.0000"
"31435","NONHSAT233114.1","-1842.70","7412.0000"
"31436","NONHSAT233226.1","-1984.00","7126.0000"
"31437","NONHSAT233544.1","-2559.60","7060.0000"
"31438","NONHSAT233567.1","-3281.00","7974.0000"
"31439","NONHSAT233835.1","-2478.10","7036.0000"
"31440","NONHSAT234230.1","-2989.50","8456.0000"
"31441","NONHSAT234264.1","-3051.27","8242.0000"
"31442","NONHSAT234265.1","-3165.27","8487.0000"
"31443","NONHSAT234266.1","-3164.97","8487.0000"
"31444","NONHSAT234267.1","-3169.07","8498.0000"
"31445","NONHSAT234325.1","-3097.60","7292.0000"
"31446","NONHSAT234343.1","-2353.28","7319.0000"
"31447","NONHSAT234441.1","-2765.60","7006.0000"
"31448","NONHSAT234512.1","-2377.80","7489.0000"
"31449","NONHSAT234568.1","-3087.60","8070.0000"
"31450","NONHSAT234680.1","-2072.00","7879.0000"
"31451","NONHSAT235077.1","-2786.57","7347.0000"
"31452","NONHSAT235086.1","-2591.40","7731.0000"
"31453","NONHSAT235280.1","-2386.60","7036.0000"
"31454","NONHSAT235304.1","-3011.40","8167.0000"
"31455","NONHSAT235376.1","-2405.58","8162.0000"
"31456","NONHSAT235804.1","-3237.10","7106.0000"
"31457","NONHSAT236001.1","-2059.27","8305.0000"
"31458","NONHSAT236080.1","-2335.40","7960.0000"
"31459","NONHSAT236233.1","-2893.10","8089.0000"
"31460","NONHSAT236257.1","-3730.77","7810.0000"
"31461","NONHSAT236300.1","-2591.50","7274.0000"
"31462","NONHSAT236367.1","-3682.50","7936.0000"
"31463","NONHSAT236522.1","-2811.70","7385.0000"
"31464","NONHSAT236903.1","-3657.60","7903.0000"
"31465","NONHSAT236982.1","-3458.50","7282.0000"
"31466","NONHSAT237059.1","-3494.30","7717.0000"
"31467","NONHSAT237063.1","-3238.11","7351.0000"
"31468","NONHSAT237105.1","-3315.30","7740.0000"
"31469","NONHSAT237535.1","-3260.90","7380.0000"
"31470","NONHSAT237694.1","-3189.60","8231.0000"
"31471","NONHSAT237696.1","-2905.60","7569.0000"
"31472","NONHSAT237697.1","-2813.20","7402.0000"
"31473","NONHSAT237707.1","-3385.91","7878.0000"
"31474","NONHSAT237784.1","-2333.70","8199.0000"
"31475","NONHSAT237938.1","-3113.30","7737.0000"
"31476","NONHSAT237967.1","-3093.50","7202.0000"
"31477","NONHSAT238003.1","-2637.51","8324.0000"
"31478","NONHSAT238221.1","-2712.90","7097.0000"
"31479","NONHSAT238241.1","-3430.00","7777.0000"
"31480","NONHSAT238250.1","-3599.70","8388.0000"
"31481","NONHSAT238255.1","-3215.40","7112.0000"
"31482","NONHSAT238433.1","-2198.24","8120.0000"
"31483","NONHSAT238497.1","-2335.80","7009.0000"
"31484","NONHSAT238634.1","-2834.57","7578.0000"
"31485","NONHSAT238853.1","-2360.90","7954.0000"
"31486","NONHSAT238960.1","-1975.60","7337.0000"
"31487","NONHSAT239020.1","-3053.30","8106.0000"
"31488","NONHSAT239021.1","-2827.30","7245.0000"
"31489","NONHSAT239102.1","-3554.71","7698.0000"
"31490","NONHSAT239104.1","-3807.90","7744.0000"
"31491","NONHSAT239270.1","-2439.50","7054.0000"
"31492","NONHSAT239271.1","-2426.60","7028.0000"
"31493","NONHSAT239437.1","-3276.80","7729.0000"
"31494","NONHSAT239552.1","-2460.10","7401.0000"
"31495","NONHSAT239588.1","-2199.60","7215.0000"
"31496","NONHSAT239590.1","-3299.20","7236.0000"
"31497","NONHSAT239697.1","-4046.49","7804.0000"
"31498","NONHSAT239716.1","-2499.20","7168.0000"
"31499","NONHSAT239871.1","-1751.30","7217.0000"
"31500","NONHSAT239910.1","-2831.30","7321.0000"
"31501","NONHSAT239976.1","-2667.40","7577.0000"
"31502","NONHSAT240010.1","-2397.72","7801.0000"
"31503","NONHSAT240179.1","-3569.40","7895.0000"
"31504","NONHSAT240253.1","-3008.80","7459.0000"
"31505","NONHSAT240330.1","-2515.51","7756.0000"
"31506","NONHSAT240433.1","-2877.80","7865.0000"
"31507","NONHSAT240448.1","-2164.10","7548.0000"
"31508","NONHSAT240558.1","-2422.60","7852.0000"
"31509","NONHSAT240816.1","-2211.80","7689.0000"
"31510","NONHSAT240852.1","-1794.48","7042.0000"
"31511","NONHSAT240875.1","-3046.10","8405.0000"
"31512","NONHSAT241123.1","-1617.20","7334.0000"
"31513","NONHSAT241234.1","-1749.14","7263.0000"
"31514","NONHSAT241261.1","-2413.30","8383.0000"
"31515","NONHSAT241516.1","-2237.57","7399.0000"
"31516","NONHSAT241668.1","-2545.50","7723.0000"
"31517","NONHSAT241674.1","-2683.90","8178.0000"
"31518","NONHSAT241712.1","-2566.10","7296.0000"
"31519","NONHSAT241733.1","-2855.45","8112.0000"
"31520","NONHSAT241819.1","-2237.80","7657.0000"
"31521","NONHSAT241924.1","-3042.10","8150.0000"
"31522","NONHSAT241927.1","-3314.90","8033.0000"
"31523","NONHSAT242181.1","-2630.00","7870.0000"
"31524","NONHSAT242247.1","-3358.90","8116.0000"
"31525","NONHSAT242271.1","-2131.50","7240.0000"
"31526","NONHSAT242428.1","-2759.40","8268.0000"
"31527","NONHSAT242573.1","-2333.10","7552.0000"
"31528","NONHSAT242578.1","-2315.70","8043.0000"
"31529","NONHSAT242775.1","-2214.40","7994.0000"
"31530","NONHSAT242952.1","-2478.40","7043.0000"
"31531","NONHSAT242998.1","-2326.50","7186.0000"
"31532","NONHSAT243045.1","-2544.00","7611.0000"
"31533","NONHSAT243200.1","-1992.30","7340.0000"
"31534","NONHSAT243273.1","-2011.44","7702.0000"
"31535","NONHSAT243362.1","-2590.20","7322.0000"
"31536","NONHSAT243627.1","-3100.90","7889.0000"
"31537","NONHSAT243688.1","-2593.10","7986.0000"
"31538","NONHSAT244277.1","-2717.10","7163.0000"
"31539","NONHSAT244368.1","-3159.60","8106.0000"
"31540","NONHSAT244376.1","-3268.50","8289.0000"
"31541","NONHSAT244488.1","-2677.07","7262.0000"
"31542","NONHSAT244489.1","-2640.57","7130.0000"
"31543","NONHSAT244506.1","-1999.55","7685.0000"
"31544","NONHSAT244618.1","-3759.30","8389.0000"
"31545","NONHSAT244762.1","-2947.00","8498.0000"
"31546","NONHSAT244776.1","-2748.57","7403.0000"
"31547","NONHSAT244820.1","-2221.70","7863.0000"
"31548","NONHSAT244823.1","-2107.90","7652.0000"
"31549","NONHSAT244828.1","-1909.00","7167.0000"
"31550","NONHSAT244829.1","-2136.30","8103.0000"
"31551","NONHSAT244922.1","-2950.00","7491.0000"
"31552","NONHSAT244958.1","-3342.60","8346.0000"
"31553","NONHSAT244994.1","-2701.95","7082.0000"
"31554","NONHSAT245052.1","-2832.70","7225.0000"
"31555","NONHSAT245058.1","-2784.70","7091.0000"
"31556","NONHSAT245133.1","-3787.70","8351.0000"
"31557","NONHSAT245379.1","-3490.50","8309.0000"
"31558","NONHSAT245576.1","-3314.00","8266.0000"
"31559","NONHSAT245686.1","-2094.30","7585.0000"
"31560","NONHSAT245715.1","-2080.80","7688.0000"
"31561","NONHSAT245806.1","-2963.10","7282.0000"
"31562","NONHSAT245863.1","-3287.90","7548.0000"
"31563","NONHSAT245936.1","-1876.80","7441.0000"
"31564","NONHSAT245984.1","-2572.20","7582.0000"
"31565","NONHSAT246132.1","-3098.80","8051.0000"
"31566","NONHSAT246232.1","-1843.60","7038.0000"
"31567","NONHSAT246243.1","-2471.00","8396.0000"
"31568","NONHSAT246246.1","-2148.50","7326.0000"
"31569","NONHSAT246316.1","-2946.50","7205.0000"
"31570","NONHSAT246433.1","-3525.00","8290.0000"
"31571","NONHSAT246434.1","-3336.40","7829.0000"
"31572","NONHSAT246538.1","-1964.13","7424.0000"
"31573","NONHSAT246540.1","-2137.33","8002.0000"
"31574","NONHSAT246812.1","-2090.30","7094.0000"
"31575","NONHSAT246856.1","-2438.60","7778.0000"
"31576","NONHSAT246933.1","-2630.60","7456.0000"
"31577","NONHSAT247063.1","-3090.00","7951.0000"
"31578","NONHSAT247139.1","-2801.30","7773.0000"
"31579","NONHSAT247226.1","-2596.50","7788.0000"
"31580","NONHSAT247505.1","-2650.30","8149.0000"
"31581","NONHSAT247546.1","-2199.74","7999.0000"
"31582","NONHSAT247568.1","-2274.80","8383.0000"
"31583","NONHSAT247790.1","-2186.50","8106.0000"
"31584","NONHSAT247867.1","-2046.67","7891.0000"
"31585","NONHSAT247885.1","-1692.30","7507.0000"
"31586","NONHSAT247955.1","-2209.90","8343.0000"
"31587","NONHSAT248070.1","-3347.64","8247.0000"
"31588","NONHSAT248191.1","-2823.10","7864.0000"
"31589","NONHSAT248540.1","-2195.90","7449.0000"
"31590","NONHSAT248653.1","-2376.37","8158.0000"
"31591","NONHSAT248754.1","-2334.10","7779.0000"
"31592","NONHSAT248790.1","-2272.70","7280.0000"
"31593","NONHSAT248825.1","-2415.30","8058.0000"
"31594","NONHSAT248885.1","-3515.20","7093.0000"
"31595","NONHSAT249165.1","-2059.10","7607.0000"
"31596","NONHSAT249376.1","-2244.90","7275.0000"
"31597","NONHSAT249761.1","-3363.10","7225.0000"
"31598","NONHSAT249872.1","-2832.45","8108.0000"
"31599","NONHSAT249911.1","-2794.00","7695.0000"
"31600","NONHSAT249912.1","-2622.10","7171.0000"
"31601","NONHSAT249913.1","-2668.60","7384.0000"
"31602","NONHSAT249950.1","-1858.57","8419.0000"
"31603","NONHSAT250156.1","-2482.50","7593.0000"
"31604","NONHSAT250169.1","-2050.30","7857.0000"
"31605","NONHSAT250223.1","-2344.50","7184.0000"
"31606","NONHSAT250261.1","-2729.60","7944.0000"
"31607","NONHSAT250512.1","-2453.70","8499.0000"
"31608","NONHSAT250589.1","-2856.70","7375.0000"
"31609","NONHSAT250961.1","-2490.30","7226.0000"
"31610","NONHSAT250974.1","-3203.90","8009.0000"
"31611","NONHSAT250975.1","-3255.10","8283.0000"
"31612","NONHSAT250976.1","-2866.10","7401.0000"
"31613","NONHSAT250977.1","-2936.20","7579.0000"
"31614","NONHSAT251232.1","-1833.50","7720.0000"
"31615","NONHSAT251401.1","-3409.70","7039.0000"
"31616","NONHSAT251523.1","-2338.77","8380.0000"
"31617","NONHSAT251571.1","-2248.30","7166.0000"
"31618","NONHSAT251607.1","-3021.30","8273.0000"
"31619","NONHSAT251676.1","-2482.90","7867.0000"
"31620","NONHSAT251892.1","-2131.20","7539.0000"
"31621","NONHSAT252066.1","-2250.10","7469.0000"
"31622","NONHSAT252238.1","-3222.60","8224.0000"
"31623","NONHSAT252243.1","-3302.37","8220.0000"
"31624","NONHSAT252312.1","-2590.91","8249.0000"
"31625","NONHSAT252527.1","-1757.70","7105.0000"
"31626","NONHSAT252648.1","-2076.50","8431.0000"
"31627","NONHSAT252997.1","-2535.00","7679.0000"
"31628","NONHSAT253056.1","-2891.00","7068.0000"
"31629","NONHSAT253059.1","-3393.40","8345.0000"
"31630","NONHSAT253219.1","-3224.20","8183.0000"
"31631","NONHSAT253474.1","-3533.20","8496.0000"
"31632","NONHSAT253500.1","-1918.00","7726.0000"
"31633","NONHSAT253560.1","-2078.44","7670.0000"
"31634","NONHSAT253563.1","-1584.70","7288.0000"
"31635","NONHSAT253702.1","-2682.70","7185.0000"
"31636","NONHSAT254036.1","-2354.51","7623.0000"
"31637","NONHSAT254087.1","-2279.90","7554.0000"
"31638","NONHSAT254160.1","-2753.27","7267.0000"
"31639","NONHSAT254177.1","-2862.20","8200.0000"
"31640","NONHSAT254212.1","-2474.10","7194.0000"
"31641","NONHSAT254540.1","-2225.40","7384.0000"
"31642","NONHSAT254706.1","-2383.60","7710.0000"
"31643","NONHSAT254780.1","-2355.80","8186.0000"
"31644","NONHSAT254782.1","-2334.80","8140.0000"
"31645","NONHSAT254957.1","-2453.40","7462.0000"
"31646","NONHSAT255064.1","-2450.60","7635.0000"
"31647","NONHSAT255066.1","-2275.27","7165.0000"
"31648","NONHSAT255374.1","-3030.10","8276.0000"
"31649","NONHSAT255808.1","-3093.30","7375.0000"
"31650","NONHSAT255809.1","-3193.40","7516.0000"
"31651","NONHSAT255811.1","-3534.60","8194.0000"
"31652","NONHSAT255894.1","-2372.10","7803.0000"
"31653","NONHSAT255947.1","-1948.30","7170.0000"
"31654","NONHSAT256088.1","-2069.30","7028.0000"
"31655","NONHSAT256254.1","-1846.60","7219.0000"
"31656","NONHSAT256269.1","-2266.10","7368.0000"
"31657","NONHSAT256481.1","-3249.00","7436.0000"
"31658","NONHSAT256684.1","-1967.74","7682.0000"
"31659","NONHSAT256704.1","-2168.10","8144.0000"
"31660","NONHSAT256801.1","-2562.20","8459.0000"
"31661","NONHSAT256895.1","-2597.80","8119.0000"
"31662","NONHSAT257067.1","-2451.10","7067.0000"
"31663","NONHSAT257282.1","-2535.10","8353.0000"
"31664","NONHSAT257384.1","-2170.10","7602.0000"
"31665","NONHSAT257405.1","-2431.80","7378.0000"
"31666","NONHSAT257694.1","-2262.75","7407.0000"
"31667","NONHSAT257968.1","-3846.90","7989.0000"
"31668","NONHSAT258219.1","-2061.39","7109.0000"
"31669","NONHSAT258421.1","-2159.20","8129.0000"
"31670","NONHSAT258433.1","-2428.90","7328.0000"
"31671","NONHSAT258457.1","-2633.50","7407.0000"
"31672","NONHSAT258463.1","-2542.80","7417.0000"
"31673","NONHSAT258465.1","-2581.60","7782.0000"
"31674","NONHSAT258471.1","-2567.10","7112.0000"
"31675","NONHSAT258710.1","-2751.70","7463.0000"
"31676","NONHSAT258779.1","-2344.20","8347.0000"
"31677","NONHSAT258796.1","-2643.40","7488.0000"
"31678","NONHSAT258942.1","-2626.40","8415.0000"
