transcript_id,exon
NM_001190987,13
NM_000374,10
NM_003063,2
NM_001302,2
NM_139062,10
NM_003213,13
NM_201441,12
NM_201443,11
NM_001191013,6
NM_001191014,5
NM_001191015,4
NM_003104,9
NM_006565,12
NM_001031803,26
NM_001191022,10
NM_001243942,11
NM_024503,9
NM_001145301,9
NM_012470,23
NM_000964,9
NM_001178078,22
NM_001010989,8
NM_033375,32
NM_012166,11
NM_003092,7
NM_080546,16
NM_016538,10
NM_022134,4
NM_198056,28
NM_003188,16
NM_017857,14
NM_207111,17
NM_017841,4
NM_207459,2
NM_198282,8
NM_001113434,2
NM_001284203,7
NM_001198845,3
NM_000191,9
NM_001163814,5
NM_032301,10
NM_178172,4
NM_004651,21
NM_033290,10
NM_001033571,8
NM_000381,10
NM_017803,17
NM_001243936,10
NM_001193277,10
NM_207116,17
NM_001193278,7
NM_032137,17
NM_001193279,6
NM_001193280,6
NM_015044,17
NM_001204148,11
NM_001193281,3
NM_002948,4
NM_001256829,3
NM_017657,9
NM_003455,9
NM_203437,10
NM_001002243,9
NM_016539,8
NM_012237,16
NM_006070,8
NM_030593,15
NM_024637,4
NM_001178080,21
NM_001198846,2
NM_001199463,4
NM_022367,15
NM_001301791,6
NM_001287395,42
NM_145332,16
NM_173546,6
NM_002009,4
NM_001193312,13
NM_001193313,14
NM_001178081,20
NM_012096,22
NM_001048224,4
NM_001136036,12
NM_017865,12
NM_001271762,16
NM_001193328,11
NM_004726,18
NM_001193329,16
NM_032777,19
NM_007125,28
NM_001191028,22
NM_003100,15
NM_024911,12
NM_001301819,6
NM_016553,3
NM_153719,3
NM_031991,14
NM_001284204,6
NM_006177,3
NM_153718,2
NM_012346,2
NM_001193357,2
NM_018000,5
NM_005985,3
NM_080796,6
NM_001199464,5
NM_022105,6
NM_021082,22
NM_001254943,34
NM_001014,6
NM_001301823,9
NM_014467,11
NM_001301826,8
NM_017859,15
NM_001193379,15
NM_001301827,5
NM_001100159,9
NM_001278199,15
NM_031952,5
NM_013263,17
NM_001301836,3
NM_001284498,15
NM_152345,15
NM_002999,5
NM_001040129,5
NM_015705,22
NM_003578,15
NM_001301849,21
NM_015167,6
NM_213621,8
NM_005069,11
NM_001193457,10
NM_001081491,20
NM_006411,7
NM_006362,21
NM_001301860,20
NM_001278417,13
NM_015443,15
NM_001173984,17
NM_004979,6
NM_033254,20
NM_001193465,16
NM_152346,14
NM_022804,4
NM_001286272,6
NM_001195479,8
NM_002830,27
NM_198595,17
NM_001258401,25
NM_004978,4
NM_016631,18
NM_001039574,4
NM_013329,16
NM_030911,10
NM_001193478,10
NM_145918,8
NM_032578,20
NM_152740,8
NM_018315,11
NM_153022,4
NM_019074,11
NM_006083,20
NM_001146312,14
NM_153028,6
NM_001258252,29
NM_001130480,13
NM_006355,8
NM_001130482,13
NM_030568,4
NM_001130483,14
NM_001172437,2
NM_014475,7
NM_001956,5
NM_033071,146
NM_032546,10
NM_001302269,4
NM_001206652,11
NM_017735,20
NM_001242307,27
NM_001193509,20
NM_002729,4
NM_032122,10
NM_001788,13
NM_030567,4
NM_080725,2
NM_198400,22
NM_001079815,6
NM_024583,8
NM_001193528,8
NM_001427,2
NM_181435,6
NM_001206653,8
NM_138694,67
NM_001271520,2
NM_001193532,2
NM_001011553,13
NM_018310,4
NM_001426,2
NM_020189,5
NM_001193557,5
NM_032206,48
NM_001174103,12
NM_001253383,4
NM_016113,15
NM_006457,13
NM_001048194,11
NM_001048195,11
NM_001269,10
NM_022340,14
NM_019010,8
NM_001242309,24
NM_001482,9
NM_005010,28
NM_207032,5
NM_001897,10
NM_014572,8
NM_001201334,17
NM_006077,12
NM_033343,6
NM_015995,2
NM_001745,4
NM_005990,19
NM_001270491,7
NM_145887,16
NM_053004,8
NM_001242956,12
NM_201263,6
NM_001197140,4
NM_015836,6
NM_001029860,5
NM_001033572,8
NM_144586,3
NM_001077427,3
NM_001508,2
NM_207363,20
NM_001097615,9
NM_207481,18
NM_001039348,12
NM_020408,3
NM_001256268,24
NM_002962,4
NM_004530,13
NM_000941,16
NM_182917,32
NM_198242,29
NM_198244,30
NM_001194946,34
NM_001194947,33
NM_177974,9
NM_198241,33
NM_025082,16
NM_001097613,15
NM_001039771,3
NM_025081,9
NM_139273,22
NM_001610,11
NM_015299,8
NM_001014437,23
NM_001751,22
NM_014985,26
NM_001072,5
NM_001194998,27
NM_152349,6
NM_001254748,6
NM_203456,10
NM_032905,12
NM_133475,22
NM_001145661,7
NM_001080543,10
NM_178549,4
NM_021231,11
NM_005102,8
NM_014059,5
NM_001253384,5
NM_001254749,5
NM_004947,53
NM_001011513,13
NM_001282391,14
NM_001195101,4
NM_001284340,24
NM_001195519,7
NM_014309,12
NM_000017,10
NM_001171088,23
NM_001145547,12
NM_001082576,13
NM_001082577,12
NM_001287516,16
NM_001082578,14
NM_001162501,23
NM_003391,5
NM_001174125,16
NM_001080452,18
NM_001199042,19
NM_001160258,4
NM_001204492,21
NM_001109,23
NM_024099,7
NM_001144967,31
NM_153490,8
NM_002276,6
NM_001256732,17
NM_015627,9
NM_001195201,6
NM_138992,8
NM_016283,5
NM_001399,8
NM_206866,5
NM_152494,17
NM_006670,3
NM_001195217,5
NM_016286,8
NM_001749,11
NM_006884,5
NM_001195218,8
NM_001003962,11
NM_001302633,10
NM_015932,6
NM_017636,25
NM_001195227,24
NM_014613,11
NM_016335,15
NM_001174101,3
NM_001195243,2
NM_175069,8
NM_001195251,9
NM_001195252,8
NM_020378,3
NM_015277,30
NM_002224,58
NM_205841,4
NM_001195290,5
NM_001173486,4
NM_004568,7
NM_001174127,17
NM_207429,2
NM_031271,4
NM_005401,19
NM_003469,2
NM_003898,27
NM_004251,3
NM_001011515,9
NM_001195328,2
NM_002015,3
NM_001252406,5
NM_023083,12
NM_023085,10
NM_002740,18
NM_001195381,6
NM_002687,9
NM_025049,13
NM_001222,19
NM_198539,7
NM_007074,11
NM_001005609,8
NM_001166392,2
NM_003076,13
NM_139071,12
NM_015478,19
NM_001287518,15
NM_005583,4
NM_001718,7
NM_007056,21
NM_018083,2
NM_001199758,3
NM_031273,3
NM_001195434,9
NM_003030,6
NM_001195478,8
NM_172169,21
NM_001270517,6
NM_001174129,16
NM_001195541,6
NM_001135597,33
NM_207420,12
NM_001123364,5
NM_172170,20
NM_020848,4
NM_004088,11
NM_005802,3
NM_001195622,2
NM_014248,5
NM_133263,12
NM_014437,5
NM_006614,28
NM_018084,32
NM_145279,4
NM_201403,4
NM_004685,14
NM_017661,22
NM_194317,5
NM_001195685,5
NM_005409,4
NM_014112,7
NM_001031672,8
NM_001195731,4
NM_001136537,8
NM_001093,52
NM_172171,21
NM_001204836,6
NM_001163678,5
NM_016205,6
NM_001195753,6
NM_001145966,14
NM_015852,4
NM_001951,8
NM_015364,5
NM_001083589,8
NM_001195797,4
NM_001083588,8
NM_001144966,30
NM_053023,11
NM_001197051,11
NM_001172698,11
NM_172173,20
NM_001204837,5
NM_001142555,14
NM_001042548,9
NM_017754,21
NM_001011516,10
NM_001197107,8
NM_001256733,16
NM_001025077,14
NM_001278655,4
NM_001498,16
NM_001197115,15
NM_001197122,8
NM_001197123,8
NM_001197124,7
NM_001197125,7
NM_004884,14
NM_001197126,6
NM_001197127,6
NM_001197128,5
NM_033542,4
NM_024594,7
NM_001048223,4
NM_138350,5
NM_001302688,4
NM_000041,4
NM_001044,15
NM_001302692,3
NM_012336,11
NM_001302694,3
NM_031968,12
NM_001038618,11
NM_014801,34
NM_001080510,5
NM_001206983,5
NM_001206985,4
NM_001206984,5
NM_001206986,4
NM_001206987,4
NM_020729,18
NM_001083602,24
NM_005469,6
NM_005504,11
NM_001302705,5
NM_001083604,24
NM_001172699,11
NM_001083606,24
NM_153350,6
NM_001083607,24
NM_013380,4
NM_001083335,5
NM_001083608,10
NM_005422,23
NM_001256426,17
NM_153607,9
NM_001013619,5
NM_001393,10
NM_000379,36
NM_001256734,16
NM_001083612,5
NM_001178091,10
NM_000800,4
NM_001285485,4
NM_004332,7
NM_002087,13
NM_207644,4
NM_001178092,9
NM_003137,16
NM_001195248,8
NM_001113178,15
NM_001285486,6
NM_001144822,5
NM_033438,4
NM_001114135,16
NM_001114138,15
NM_002441,25
NM_016264,4
NM_001256735,16
NM_015047,23
NM_006334,4
NM_001302820,2
NM_178344,4
NM_001024946,15
NM_001271427,23
NM_001018137,5
NM_002512,5
NM_003803,38
NM_001128301,5
NM_001018139,5
NM_001198682,4
NM_002303,20
NM_138713,15
NM_024508,2
NM_016952,20
NM_001173488,2
NM_001003679,20
NM_032782,7
NM_001198689,19
NM_001256428,12
NM_001256736,15
NM_007274,9
NM_001198719,12
NM_001302839,3
NM_001302840,4
NM_138788,6
NM_001258455,16
NM_020424,5
NM_001002844,6
NM_006739,17
NM_002349,35
NM_002149,5
NM_032289,15
NM_001198784,2
NM_015557,42
NM_023930,2
NM_001195755,3
NM_002832,10
NM_001198801,35
NM_005215,29
NM_001198803,15
NM_080655,3
NM_017742,14
NM_003627,15
NM_005509,43
NM_001042498,4
NM_001198810,15
NM_001290321,44
NM_001271318,15
NM_003692,10
NM_001290322,43
NM_001271429,22
NM_006293,19
NM_001008708,3
NM_001190764,2
NM_000722,39
NM_173686,7
NM_001037813,5
NM_013292,7
NM_134421,6
NM_001031746,8
NM_175881,4
NM_002896,4
NM_001198843,3
NM_001624,20
NM_003054,16
NM_014947,13
NM_198463,16
NM_001198851,15
NM_001288588,22
NM_018012,15
NM_172214,17
NM_001612,4
NM_001167965,11
NM_003977,6
NM_001302959,6
NM_001302960,6
NM_001178096,5
NM_001172632,5
NM_005186,22
NM_001198868,22
NM_001198869,22
NM_001173452,15
NM_000666,15
NM_001198895,15
NM_001198897,13
NM_003099,15
NM_001198898,14
NM_018253,12
NM_139118,11
NM_139121,11
NM_001198899,8
NM_001198900,10
NM_001198901,10
NM_001198902,10
NM_001198903,10
NM_022495,10
NM_001198904,10
NM_001198905,11
NM_001144981,8
NM_007184,21
NM_001144985,7
NM_017706,7
NM_001198908,8
NM_001258359,5
NM_001012662,12
NM_002394,12
NM_020234,6
NM_001012664,10
NM_001258331,20
NM_001013251,9
NM_001288589,6
NM_152787,11
NM_001258012,12
NM_001258013,13
NM_001258014,12
NM_001193334,11
NM_001258016,11
NM_031229,12
NM_024417,12
NM_004110,12
NM_006462,11
NM_001004304,7
NM_001198950,35
NM_005667,4
NM_001282925,11
NM_001198952,3
NM_001032296,11
NM_001001891,25
NM_018063,22
NM_001159287,7
NM_001008897,11
NM_001198957,21
NM_001242933,15
NM_005414,7
NM_000237,10
NM_001009881,30
NM_017433,35
NM_144691,21
NM_001286649,10
NM_001128918,18
NM_001128919,17
NM_173462,26
NM_006428,6
NM_001128920,16
NM_001128921,16
NM_004853,8
NM_002376,16
NM_133474,3
NM_013974,7
NM_021100,13
NM_001252120,19
NM_001198989,12
NM_001199973,5
NM_005759,10
NM_021156,8
NM_002949,5
NM_001015051,8
NM_001199013,9
NM_015183,28
NM_178122,8
NM_001199014,10
NM_004834,30
NM_001007565,8
NM_002524,7
NM_001145097,6
NM_001199691,8
NM_001267563,5
NM_001009612,2
NM_001144956,5
NM_004203,9
NM_145169,8
NM_182687,9
NM_002876,2
NM_005115,15
NM_006775,8
NM_021107,2
NM_006019,20
NM_006053,15
NM_007240,6
NM_002750,11
NM_007183,13
NM_022065,38
NM_001267564,7
NM_001199085,18
NM_182532,3
NM_033364,18
NM_001145098,8
NM_015378,70
NM_203394,13
NM_001256114,9
NM_018156,69
NM_018216,19
NM_001080448,18
NM_024839,5
NM_024836,4
NM_001199120,5
NM_015060,16
NM_152282,8
NM_001199121,5
NM_138471,6
NM_001289071,23
NM_030952,7
NM_002108,21
NM_006862,14
NM_001136041,10
NM_001083965,13
NM_004425,10
NM_024067,6
NM_001282463,3
NM_024768,8
NM_206854,7
NM_032526,6
NM_139049,11
NM_138796,11
NM_024628,14
NM_021964,9
NM_015107,22
NM_182760,9
NM_007067,15
NM_024827,10
NM_181482,6
NM_001037172,6
NM_020993,6
NM_001024808,6
NM_001243900,28
NM_206855,6
NM_181780,5
NM_001178003,18
NM_019024,36
NM_001278547,12
NM_001001485,28
NM_001199180,28
NM_001135844,6
NM_001199185,27
NM_001136485,2
NM_001744,11
NM_001199189,9
NM_153221,8
NM_033415,8
NM_001199196,9
NM_001257210,4
NM_016328,27
NM_001085375,2
NM_005685,27
NM_001199207,27
NM_002387,17
NM_015201,16
NM_001195308,4
NM_001085377,19
NM_002757,21
NM_001267035,3
NM_003568,14
NM_183357,21
NM_001233,3
NM_018397,9
NM_001252507,2
NM_001013642,2
NM_001303097,18
NM_001085399,7
NM_001005209,5
NM_001085400,7
NM_001303099,18
NM_022111,25
NM_152888,65
NM_001005291,20
NM_001004301,4
NM_001282932,10
NM_001242560,31
NM_144978,15
NM_002651,13
NM_001303106,15
NM_182565,3
NM_001267568,3
NM_001243659,3
NM_003358,9
NM_021624,3
NM_001023561,3
NM_032342,2
NM_170693,13
NM_001199267,31
NM_001199268,30
NM_201533,31
NM_014910,6
NM_006662,34
NM_001282728,7
NM_033183,3
NM_001190481,24
NM_013258,3
NM_145182,2
NM_005057,14
NM_001085447,9
NM_001085451,4
NM_014030,20
NM_001199642,21
NM_001085454,21
NM_001289139,3
NM_001145998,21
NM_006296,13
NM_001199295,4
NM_001271978,11
NM_144673,4
NM_003206,2
NM_001193272,14
NM_004051,7
NM_001198774,11
NM_001199324,7
NM_001267569,4
NM_004707,4
NM_003415,6
NM_014321,7
NM_001198775,10
NM_001267570,4
NM_181491,4
NM_001085471,7
NM_001282290,17
NM_006231,49
NM_001455,3
NM_001035005,3
NM_201559,4
NM_001199346,3
NM_015162,14
NM_001199378,40
NM_181864,9
NM_001199380,11
NM_001080446,3
NM_145212,6
NM_020153,13
NM_144726,11
NM_005171,7
NM_032824,19
NM_001199382,11
NM_001199383,11
NM_001033855,14
NM_017817,2
NM_001276469,6
NM_001001396,22
NM_001199462,7
NM_001136156,7
NM_001093729,10
NM_004155,7
NM_001013660,17
NM_018425,9
NM_172089,11
NM_152753,22
NM_022487,13
NM_031303,15
NM_002700,2
NM_003681,11
NM_021809,3
NM_001199513,3
NM_003966,23
NM_001684,21
NM_001199514,3
NM_004988,3
NM_001199515,3
NM_001033858,16
NM_001242374,3
NM_199483,3
NM_001204062,14
NM_001665,2
NM_004708,6
NM_001165883,4
NM_004700,14
NM_001185073,3
NM_017413,3
NM_012129,3
NM_001033857,15
NM_006074,8
NM_032834,3
NM_031909,2
NM_015374,18
NM_001199580,19
NM_032125,6
NM_052936,13
NM_178270,12
NM_016334,14
NM_001122842,16
NM_181782,16
NM_006343,19
NM_001199619,17
NM_001199155,14
NM_001199621,15
NM_001199622,6
NM_001178101,7
NM_024704,26
NM_001097620,9
NM_001080412,8
NM_030953,2
NM_024764,27
NM_020962,20
NM_021222,8
NM_024943,7
NM_003421,7
NM_001303228,7
NM_001490,4
NM_181715,14
NM_001097633,3
NM_003591,21
NM_001097634,3
NM_021783,7
NM_001289077,15
NM_001097635,3
NM_001097636,2
NM_001199693,22
NM_138428,2
NM_003040,23
NM_005807,13
NM_001184960,13
NM_001100829,3
NM_001878,4
NM_002201,4
NM_001007094,8
NM_001303236,4
NM_000396,8
NM_001286745,8
NM_001303237,4
NM_001014985,4
NM_001198777,21
NM_013411,7
NM_145805,6
NM_000678,2
NM_001289078,12
NM_024652,34
NM_001303242,7
NM_001303243,6
NM_001164824,3
NM_001165887,6
NM_001199865,25
NM_001168335,14
NM_001105077,17
NM_005983,10
NM_001031737,14
NM_000373,6
NM_001303245,24
NM_001098201,2
NM_001303246,25
NM_001282936,18
NM_014325,11
NM_004712,22
NM_138448,4
NM_014562,5
NM_003214,13
NM_006497,2
NM_000676,2
NM_001284347,16
NM_001289079,16
NM_002969,12
NM_001164825,2
NM_004966,4
NM_001303253,9
NM_001098208,3
NM_001199241,15
NM_001098207,4
NM_003581,5
NM_001039614,2
NM_001303254,3
NM_001098205,4
NM_001165881,6
NM_021133,7
NM_001098204,4
NM_153240,27
NM_000975,6
NM_001098206,4
NM_001199802,6
NM_000055,4
NM_000861,3
NM_001270622,6
NM_001098211,2
NM_001098212,2
NM_001678,7
NM_001198779,21
NM_001098213,2
NM_012451,5
NM_000866,2
NM_014169,6
NM_001145785,9
NM_002409,2
NM_001545,6
NM_001303265,6
NM_018363,7
NM_002089,4
NM_007011,15
NM_001276471,11
NM_002167,3
NM_018898,4
NM_001078,9
NM_001695,13
NM_001004431,4
NM_005891,9
NM_001284348,17
NM_001286249,8
NM_001286035,23
NM_145872,3
NM_021721,28
NM_020429,19
NM_181349,18
NM_001242785,12
NM_001303274,29
NM_001199847,18
NM_001303275,28
NM_024844,19
NM_014695,18
NM_001243120,8
NM_004264,4
NM_001165884,3
NM_001271935,8
NM_001105237,11
NM_001286036,22
NM_004246,13
NM_152341,3
NM_001012279,12
NM_001256944,11
NM_004036,21
NM_021079,12
NM_014618,8
NM_001098414,5
NM_024908,13
NM_001184766,16
NM_198461,12
NM_001199943,9
NM_001253849,6
NM_005160,21
NM_001614,6
NM_001271811,4
NM_002972,41
NM_019050,18
NM_004087,26
NM_001098424,26
NM_000688,12
NM_005006,19
NM_001098426,13
NM_001199981,18
NM_033212,9
NM_001199983,18
NM_025059,11
NM_001284511,3
NM_007329,53
NM_016084,2
NM_001167941,13
NM_001145640,2
NM_002065,8
NM_001033044,7
NM_005920,12
NM_001033056,7
NM_024408,34
NM_001200001,22
NM_001200003,4
NM_001037175,6
NM_001253850,5
NM_007235,25
NM_001017927,7
NM_002532,17
NM_016331,7
NM_194326,4
NM_001200016,2
NM_001200018,2
NM_001200030,3
NM_001200031,4
NM_014339,13
NM_001200032,3
NM_000386,12
NM_001303433,21
NM_003902,20
NM_001982,28
NM_006463,11
NM_199450,5
NM_001001998,25
NM_005009,5
NM_199451,8
NM_017720,13
NM_002685,24
NM_002615,8
NM_001271629,11
NM_002659,7
NM_017539,62
NM_001005376,7
NM_145238,8
NM_000057,22
NM_007112,23
NM_006509,11
NM_198232,2
NM_145720,2
NM_002141,2
NM_001287588,5
NM_017902,8
NM_001201335,3
NM_001164000,15
NM_015914,12
NM_001172623,28
NM_015321,14
NM_003101,16
NM_001303448,18
NM_001098482,15
NM_030912,6
NM_001671,9
NM_024040,9
NM_003328,15
NM_001769,8
NM_198472,6
NM_004822,7
NM_001303456,16
NM_000256,34
NM_032437,14
NM_001128928,7
NM_014657,9
NM_001252511,15
NM_002356,2
NM_001287246,23
NM_024691,5
NM_001098491,5
NM_001303459,13
NM_004112,5
NM_144638,3
NM_001171931,25
NM_001252512,15
NM_001098494,4
NM_001271979,11
NM_033362,3
NM_000116,11
NM_001267060,14
NM_181311,10
NM_181312,10
NM_181313,9
NM_001303465,10
NM_001098502,3
NM_002689,18
NM_144636,4
NM_001284220,14
NM_003930,13
NM_004304,29
NM_207317,2
NM_001243246,14
NM_018275,11
NM_031217,17
NM_001171932,11
NM_001201457,33
NM_022096,11
NM_021034,2
NM_015436,9
NM_198798,10
NM_001303472,11
NM_001017969,8
NM_000387,9
NM_001033574,6
NM_152504,3
NM_001303478,4
NM_031446,5
NM_001201474,4
NM_001201475,4
NM_007324,18
NM_030891,2
NM_014333,10
NM_001098517,9
NM_001127899,15
NM_001281987,16
NM_001144869,2
NM_001287248,22
NM_001168394,4
NM_001201545,2
NM_001289031,10
NM_003132,8
NM_001130859,29
NM_201277,6
NM_004799,19
NM_001160002,5
NM_145865,2
NM_033363,3
NM_025205,4
NM_203314,8
NM_174893,6
NM_001142798,6
NM_001005242,13
NM_001142799,5
NM_001130858,31
NM_001013659,8
NM_002024,17
NM_023009,2
NM_025078,6
NM_139053,19
NM_133181,19
NM_001303511,3
NM_032512,8
NM_001303513,9
NM_002093,12
NM_152742,10
NM_001098536,20
NM_003481,20
NM_000757,9
NM_001202406,6
NM_032497,7
NM_001202407,6
NM_014659,29
NM_001202408,6
NM_001160004,13
NM_001202409,7
NM_001009922,8
NM_001202411,7
NM_152624,11
NM_001202412,7
NM_025069,2
NM_153326,9
NM_001202413,10
NM_004090,3
NM_001202414,11
NM_001627,16
NM_006066,10
NM_130388,3
NM_001172831,7
NM_001245005,10
NM_001003698,12
NM_001202429,10
NM_181697,6
NM_152367,7
NM_145285,2
NM_002574,6
NM_016277,7
NM_001277372,22
NM_001202431,6
NM_016231,11
NM_001127898,15
NM_145807,7
NM_001123,11
NM_001012643,3
NM_001202449,10
NM_018273,8
NM_001202450,10
NM_001303539,7
NM_003482,54
NM_015617,3
NM_001031665,5
NM_001003699,13
NM_177457,4
NM_001160005,5
NM_023946,5
NM_177477,4
NM_177476,4
NM_207371,4
NM_006624,15
NM_001202465,13
NM_001242377,10
NM_001202466,14
NM_001243280,15
NM_001171941,5
NM_001098621,2
NM_001172832,5
NM_172207,16
NM_001185075,16
NM_024578,6
NM_016326,2
NM_014760,8
NM_181640,3
NM_181641,3
NM_016951,4
NM_001282062,12
NM_000084,12
NM_001168344,12
NM_178554,11
NM_001202522,15
NM_001202523,17
NM_001075098,11
NM_006533,4
NM_080732,6
NM_053046,6
NM_001256875,10
NM_017668,9
NM_001202858,10
NM_001160007,4
NM_152998,19
NM_145685,14
NM_004456,20
NM_134324,9
NM_001203247,20
NM_001203248,20
NM_144573,13
NM_016532,12
NM_015832,3
NM_005943,10
NM_001244734,6
NM_018101,11
NM_021101,4
NM_001185076,16
NM_001289797,4
NM_031232,12
NM_031231,13
NM_001284224,13
NM_032242,31
NM_004394,4
NM_173044,6
NM_001244580,72
NM_001142353,14
NM_181670,13
NM_004148,4
NM_001199379,40
NM_001272042,14
NM_021127,2
NM_005699,4
NM_022171,3
NM_001143958,6
NM_007044,11
NM_001204076,8
NM_183227,7
NM_007030,4
NM_001284225,13
NM_001571,8
NM_012192,3
NM_032453,5
NM_003496,71
NM_001142354,13
NM_001146197,4
NM_015238,23
NM_021132,14
NM_030652,9
NM_016308,6
NM_001272043,15
NM_030915,3
NM_001565,4
NM_031212,4
NM_001204136,16
NM_001204137,17
NM_001204139,17
NM_001204140,16
NM_001204141,15
NM_001284226,14
NM_001284356,6
NM_001204143,14
NM_006301,15
NM_002697,16
NM_032184,7
NM_033421,4
NM_001204151,13
NM_015146,10
NM_001098811,10
NM_000725,13
NM_001098812,10
NM_003352,5
NM_001289968,13
NM_001098813,10
NM_001172292,5
NM_001161661,23
NM_001272044,16
NM_001017926,4
NM_001193511,14
NM_007222,4
NM_001289969,13
NM_001278666,7
NM_001287595,11
NM_001126,13
NM_001042595,4
NM_032847,6
NM_018134,5
NM_001098821,4
NM_001098822,4
NM_004854,7
NM_001098823,4
NM_001098825,4
NM_080621,5
NM_002497,8
NM_001204182,8
NM_175875,3
NM_001204183,7
NM_016498,4
NM_001003704,3
NM_145253,3
NM_001204468,24
NM_020218,12
NM_001098833,12
NM_172110,14
NM_002164,10
NM_001160042,5
NM_001204285,9
NM_001160113,3
NM_153706,6
NM_001048249,3
NM_001161662,23
NM_001018016,8
NM_174898,7
NM_181845,7
NM_022489,23
NM_001204301,17
NM_001031714,22
NM_001099220,8
NM_032982,11
NM_014863,6
NM_001290000,2
NM_001136016,17
NM_001206916,13
NM_001099222,20
NM_001136131,16
NM_001010982,11
NM_001171990,6
NM_001099224,14
NM_001252090,6
NM_001284282,5
NM_000584,4
NM_001010906,19
NM_018190,18
NM_178190,3
NM_031459,10
NM_022475,13
NM_006582,10
NM_032983,10
NM_024482,10
NM_020987,44
NM_012306,12
NM_005402,5
NM_001007248,4
NM_001206917,13
NM_173065,6
NM_052893,12
NM_170743,7
NM_001099272,11
NM_005037,7
NM_001284283,5
NM_012461,6
NM_015480,6
NM_001099274,9
NM_002413,5
NM_032450,44
NM_001204366,6
NM_152896,16
NM_001270765,6
NM_001204367,5
NM_001204368,4
NM_001242874,15
NM_006302,4
NM_001005781,6
NM_016176,7
NM_080916,7
NM_003646,31
NM_001284284,5
NM_138346,3
NM_000363,8
NM_001204397,7
NM_001130475,3
NM_005674,2
NM_001099282,4
NM_001161441,9
NM_153427,5
NM_001099284,3
NM_001013694,7
NM_001149,21
NM_144989,7
NM_002823,5
NM_016065,3
NM_001099285,5
NM_012311,13
NM_001099287,6
NM_080918,5
NM_022081,14
NM_003641,2
NM_182529,3
NM_003474,23
NM_020673,7
NM_000123,15
NM_001164748,5
NM_001282068,11
NM_004897,5
NM_203464,6
NM_030755,8
NM_006418,5
NM_130810,10
NM_175768,17
NM_020813,5
NM_001033560,9
NM_001178117,3
NM_001099338,7
NM_013410,5
NM_001267843,24
NM_003927,7
NM_000814,9
NM_001278559,9
NM_001287598,3
NM_001204911,4
NM_023011,10
NM_015656,15
NM_001288973,23
NM_001161708,4
NM_005676,24
NM_001204404,44
NM_006435,2
NM_001166247,17
NM_031431,23
NM_003426,5
NM_004491,6
NM_001204477,4
NM_001099402,11
NM_001178118,5
NM_001005353,6
NM_001127208,11
NM_001099404,28
NM_021912,9
NM_001204502,9
NM_001204503,8
NM_001146156,11
NM_006267,29
NM_001164278,12
NM_015641,7
NM_003174,36
NM_021738,38
NM_014710,5
NM_001099410,4
NM_001243288,9
NM_001204514,21
NM_003470,31
NM_001204516,19
NM_017572,14
NM_001256523,4
NM_175080,11
NM_199054,14
NM_001204519,12
NM_033274,23
NM_001204520,11
NM_004933,14
NM_182744,4
NM_001128933,4
NM_001258239,5
NM_033312,15
NM_003672,16
NM_033313,11
NM_001042416,6
NM_031409,3
NM_001304,21
NM_030760,2
NM_001099432,25
NM_007039,19
NM_013398,6
NM_003679,15
NM_020997,4
NM_033119,10
NM_003458,12
NM_001272049,17
NM_000238,15
NM_001256524,6
NM_014279,6
NM_194325,5
NM_001099437,5
NM_000420,19
NM_020818,50
NM_001278495,7
NM_001261390,14
NM_017886,37
NM_002526,9
NM_001204813,8
NM_003227,18
NM_001199775,21
NM_018897,65
NM_001034852,12
NM_006279,12
NM_022137,12
NM_017652,3
NM_021214,3
NM_001204814,4
NM_001077426,2
NM_002669,15
NM_004898,23
NM_003656,12
NM_023007,6
NM_001042553,10
NM_001204827,3
NM_004420,7
NM_001199535,5
NM_001161465,6
NM_138786,6
NM_001272050,10
NM_001546,3
NM_006691,6
NM_005648,4
NM_007145,4
NM_001204858,5
NM_001099638,3
NM_001204860,5
NM_001099639,3
NM_001204861,6
NM_013376,2
NM_173539,6
NM_001287390,15
NM_001287741,8
NM_018080,80
NM_000043,9
NM_152871,8
NM_182504,3
NM_006147,9
NM_001201564,15
NM_005524,4
NM_001818,9
NM_021195,2
NM_057749,12
NM_001145526,11
NM_152908,17
NM_001122955,11
NM_017684,83
NM_004778,2
NM_016571,4
NM_024098,4
NM_001204889,12
NM_001011554,14
NM_138461,5
NM_152773,5
NM_017774,16
NM_001287742,10
NM_002435,8
NM_173601,8
NM_001099650,7
NM_138367,5
NM_024814,6
NM_001018088,82
NM_001205194,16
NM_001135642,14
NM_152720,16
NM_001122,8
NM_001166215,2
NM_194255,6
NM_001987,8
NM_014733,18
NM_001099456,2
NM_001205206,6
NM_001146169,10
NM_001099666,8
NM_001205207,5
NM_001258242,5
NM_017442,2
NM_144624,7
NM_005831,13
NM_001001790,2
NM_177424,9
NM_000527,18
NM_001289155,7
NM_012415,15
NM_012210,2
NM_001205263,13
NM_001099679,2
NM_006861,6
NM_015506,4
NM_194442,14
NM_002296,14
NM_024945,3
NM_013406,8
NM_002082,16
NM_001004106,16
NM_001205281,4
NM_001511,4
NM_001080421,42
NM_152440,3
NM_001258243,6
NM_080738,6
NM_001193628,4
NM_001284291,6
NM_001013734,3
NM_001195798,18
NM_001098577,5
NM_001099693,4
NM_032900,12
NM_001206974,9
NM_005701,9
NM_018260,4
NM_015421,2
NM_001206567,11
NM_001135734,11
NM_001039920,9
